player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Bryan Baird,17089,ED,BOWL GREEN,13,0,0,122,55.7,3,3,148,95.5,3.4,5,0,2.7,1,157,150,7,0,53.7,0,1,45,95.9,2.2,1,3.3,1,49,47,2
Duke Wheeler,17090,CB,UTSA,4,0,0,331,53.5,0,0,4,11.8,0.0,0,0,0.0,0,34,4,0,0,59.9,0,0,1,12.5,0.0,0,0.0,0,8,1,0
Forrest Coleman,17097,CB,W KENTUCKY,4,0,0,346,56.1,0,0,2,3.1,0.0,0,0,0.0,0,65,2,0,0,,0,0,0,0.0,,0,,0,26,0,0
Daqual Randall,17099,LB,W KENTUCKY,7,0,0,346,66.1,1,3,11,13.8,18.2,2,0,18.2,0,87,12,4,0,62.1,1,1,6,22.2,16.7,1,16.7,0,27,6,2
Graham Rowley,17103,DI,BYU,13,1,1,128,54.1,3,13,256,99.6,3.9,10,2,3.5,1,271,270,17,0,50.0,1,3,58,100.0,3.4,2,3.4,0,60,60,4
Jherremya Leuta-Douyere,17105,LB,BYU,13,0,0,128,50.9,1,1,51,22.6,0.0,0,2,2.0,0,230,52,2,0,51.8,1,1,23,40.0,0.0,0,4.3,0,60,24,2
Ryan Sloan,17108,DI,SYRACUSE,10,0,0,304,54.5,0,1,48,100.0,0.0,0,0,3.1,1,51,51,2,0,55.8,0,1,16,100.0,0.0,0,9.4,1,16,16,2
Melvin Holland,17122,DI,HOUSTON,2,0,0,182,56.3,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.3,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Antonio Smothers Jr.,17135,ED,ARIZONA,1,0,0,109,53.8,0,2,18,100.0,0.0,0,0,5.6,0,18,18,2,0,54.4,0,1,7,100.0,0.0,0,7.1,0,7,7,1
Marcus Coleman,17149,DI,SYRACUSE,10,0,0,304,61.0,0,2,46,100.0,4.3,2,1,4.3,1,47,47,3,0,65.9,0,2,12,100.0,16.7,2,16.7,1,13,13,3
Nu'uvali Fa'apito,17154,LB,COLO STATE,4,0,0,144,69.7,1,0,3,10.7,0.0,0,0,16.7,0,28,3,1,0,63.1,1,0,1,16.7,0.0,0,50.0,0,6,1,1
Nick Januska,17155,S,COLO STATE,8,0,0,144,59.6,0,1,1,1.1,0.0,0,1,50.0,0,89,1,1,0,,0,0,0,0.0,,0,,0,23,0,0
RJ Williamson,17159,S,MICH STATE,13,0,0,223,73.7,0,0,2,0.5,0.0,0,1,50.0,1,381,2,1,0,,0,0,0,0.0,,0,,0,139,0,0
Kennedy Ubabuike,17161,DI,UTSA,5,0,0,331,60.4,0,2,46,100.0,8.7,4,0,2.2,0,51,51,2,0,60.2,0,2,15,100.0,13.3,2,6.7,0,19,19,2
Mauricio Sanchez,17166,S,UTSA,12,0,0,331,87.0,2,3,16,5.8,18.8,3,1,21.9,1,295,17,6,0,84.3,1,2,9,10.1,22.2,2,16.7,0,89,9,3
Ge'Monee Brown,17170,DI,W KENTUCKY,13,0,0,346,61.1,0,7,138,100.0,5.1,7,1,2.5,0,148,148,7,0,57.2,0,4,59,100.0,6.8,4,3.4,0,62,62,4
Nick Holt,17172,LB,W KENTUCKY,13,0,1,346,68.9,5,4,68,14.8,8.8,6,2,11.0,3,479,71,12,0,71.9,3,3,34,18.8,14.7,5,14.7,2,186,35,8
Wonderful Terry,17176,CB,W KENTUCKY,12,0,0,346,57.7,0,0,2,0.9,0.0,0,1,0.0,0,234,2,0,0,,0,0,0,0.0,,0,,0,92,0,0
Remington Peck,17178,DI,BYU,13,1,1,128,52.5,4,14,322,98.5,3.4,11,2,3.1,1,341,336,19,0,51.0,0,6,74,97.5,4.1,3,4.1,0,79,77,6
Marquise Vann,17191,LB,UCONN,12,0,1,146,59.4,2,2,34,9.5,2.9,1,2,8.8,1,367,35,5,0,62.4,0,0,6,7.8,16.7,1,16.7,1,77,6,1
Julian Campenni,17192,DI,UCONN,12,0,0,146,71.9,6,20,242,100.0,9.9,24,1,6.2,2,259,259,28,0,69.1,0,8,46,100.0,15.2,7,10.9,1,54,54,9
Jamar Allah,17209,S,ARIZONA,14,0,0,109,59.2,0,0,1,0.4,0.0,0,0,0.0,0,251,1,0,0,59.2,0,0,1,0.9,0.0,0,0.0,0,107,1,0
Luke Arciniega,17218,LB,SYRACUSE,4,0,0,304,57.7,0,2,17,39.6,5.9,1,0,11.8,1,48,19,3,0,60.1,0,2,7,53.8,14.3,1,14.3,0,13,7,2
Justin Hansen,17225,DI,COLO STATE,13,0,0,144,65.6,0,11,179,100.0,7.3,13,0,3.1,0,184,184,11,0,67.0,0,3,35,100.0,14.3,5,4.3,0,36,36,3
Taylor Royster,17234,DI,BOWL GREEN,14,0,0,122,53.4,0,13,408,97.0,2.5,10,0,1.8,1,432,419,14,0,57.3,0,7,117,100.0,6.0,7,3.8,1,120,120,8
Bryan Shorter,17248,DI,W KENTUCKY,13,0,0,346,53.2,2,9,349,99.7,2.0,7,0,3.0,5,370,369,16,0,56.0,1,5,140,99.3,4.3,6,4.3,3,148,147,9
Teu Kautai,17251,LB,BYU,12,0,0,128,59.4,1,6,47,21.8,4.3,2,3,13.8,3,220,48,10,0,54.8,0,3,15,24.6,6.7,1,10.0,0,65,16,3
Uneik Crumbley,17255,DI,UAB,4,0,0,321,59.4,0,1,17,100.0,5.9,1,0,2.9,0,17,17,1,0,62.4,0,1,9,100.0,11.1,1,5.6,0,9,9,1
Daron Wright,17258,DI,UAB,2,0,0,321,53.7,0,1,11,100.0,0.0,0,0,4.5,0,11,11,1,0,56.1,0,1,5,100.0,0.0,0,10.0,0,5,5,1
Torsten Rotto,17262,ED,STANFORD,5,0,0,300,64.6,0,1,13,76.5,15.4,2,0,11.5,1,17,13,2,0,67.7,0,1,8,88.9,25.0,2,18.8,1,9,8,2
Wayne Lyons,17263,CB,STANFORD,13,0,2,300,55.6,0,0,2,0.8,0.0,0,4,0.0,0,265,2,0,0,,0,0,0,0.0,,0,,0,96,0,0
Maurice Poyadue,17267,DI,FRESNO ST,13,0,0,169,61.1,1,9,164,100.0,7.3,12,0,3.7,1,171,171,11,0,69.9,1,6,52,100.0,17.3,9,8.7,1,53,53,8
Roderick Byers,17274,DI,CLEMSON,2,0,0,140,56.0,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,57.9,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Quinton Bradley,17285,ED,IDAHO,11,1,1,185,66.1,4,18,265,98.6,4.5,12,4,5.7,4,286,282,26,0,71.4,0,7,69,100.0,11.6,8,8.0,2,74,74,9
Irving Steele,17288,LB,IDAHO,11,0,0,185,57.2,0,2,14,14.8,0.0,0,1,7.1,0,108,16,2,0,62.6,0,1,5,25.0,0.0,0,10.0,0,20,5,1
Tyler Roberts,17293,ED,TROY,11,1,0,318,90.1,5,24,224,92.5,12.9,29,1,9.2,6,254,235,35,0,91.3,3,13,74,97.5,24.3,18,16.2,4,81,79,20
Joe Lofton,17294,S,TROY,6,0,0,318,60.0,0,1,1,3.8,0.0,0,0,50.0,0,26,1,1,0,,0,0,0,0.0,,0,,0,5,0,0
J.J. Whittaker,17302,CB,S DIEGO ST,13,0,0,284,54.4,0,0,4,1.0,0.0,0,8,0.0,0,390,4,0,0,55.7,0,0,2,1.2,0.0,0,0.0,0,169,2,0
Adrian Gardner,17310,DI,GA TECH,1,0,0,176,57.8,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Chaz Cheeks,17311,ED,GA TECH,3,1,0,176,62.9,0,2,8,66.7,12.5,1,0,12.5,0,12,8,2,0,56.0,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Demond Smith,17312,CB,GA TECH,14,0,0,176,49.8,0,0,8,2.2,0.0,0,2,0.0,0,402,9,0,0,50.9,0,0,3,2.3,0.0,0,0.0,0,176,4,0
Matthew Baney,17314,LB,PENN STATE,1,0,0,266,59.7,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Da'Quan Davis,17317,S,PENN STATE,3,0,0,266,60.0,0,0,1,5.9,0.0,0,0,0.0,0,17,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Shaquille Roberson,17332,ED,UAB,1,0,0,321,58.3,0,0,2,66.7,0.0,0,0,0.0,0,3,2,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Nate Lohn,17340,DI,STANFORD,6,0,0,300,65.7,0,3,25,100.0,12.0,3,0,10.0,1,25,25,4,0,66.1,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Todd Hunt,17342,DI,FRESNO ST,14,0,0,169,51.1,1,11,379,99.5,2.4,9,0,2.6,4,390,388,16,0,52.8,0,7,129,100.0,3.9,5,3.5,1,130,130,8
Kaylyn Ayers,17368,ED,IDAHO,4,0,0,185,61.1,0,0,11,100.0,9.1,1,0,9.1,1,13,13,1,0,55.4,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Lance McDowdell,17369,DI,UCF,8,0,0,323,54.9,0,0,34,100.0,0.0,0,2,0.0,0,35,35,0,0,55.8,0,0,9,100.0,0.0,0,0.0,0,10,10,0
D.J. Johnson,17373,DI,TROY,2,0,0,318,64.1,0,0,8,100.0,12.5,1,0,0.0,0,9,9,0,0,66.8,0,0,4,100.0,25.0,1,0.0,0,4,4,0
Vinton Harris,17374,DI,TROY,4,0,0,318,63.0,0,1,12,100.0,8.3,1,0,4.2,0,13,13,1,0,66.4,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Carnell Simon,17375,ED,TROY,2,0,0,318,66.0,1,1,11,100.0,18.2,2,0,9.1,0,12,12,2,0,68.6,1,1,7,100.0,28.6,2,14.3,0,7,7,2
Deon Lee,17376,ED,TROY,5,0,1,318,61.0,0,2,20,100.0,10.0,2,1,5.0,0,21,21,2,0,62.7,0,1,13,100.0,15.4,2,3.8,0,13,13,1
Shaq Beverly,17378,LB,TROY,2,0,0,318,59.7,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,,,0,,0,0,0,0
Christian Heyward,17387,DI,S DIEGO ST,11,1,1,284,66.4,0,12,120,99.2,8.3,10,2,6.7,2,127,126,14,0,70.8,0,8,48,98.1,16.7,8,8.3,0,53,52,8
T.J. Hickman,17388,S,S DIEGO ST,1,0,0,284,58.7,0,0,1,20.0,0.0,0,0,0.0,0,5,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Domonique Noble,17400,S,GA TECH,8,1,0,176,81.9,1,0,3,8.1,0.0,0,0,16.7,0,37,3,1,0,,0,0,0,0.0,,0,,0,8,0,0
Shaq Jones,17403,ED,UAB,12,1,0,321,59.3,4,5,120,46.7,3.3,4,1,6.3,3,270,126,12,0,60.4,2,4,60,61.5,6.7,4,10.0,3,104,64,9
Derek Slaughter,17409,LB,UAB,9,0,0,321,72.3,3,7,36,30.1,16.7,6,1,16.7,1,123,37,11,0,66.3,0,1,8,26.7,25.0,2,6.3,0,30,8,1
Domenic Spencer,17450,LB,UCF,6,0,0,323,55.1,0,2,5,25.0,20.0,1,1,20.0,0,20,5,2,0,57.6,0,1,2,20.0,50.0,1,25.0,0,10,2,1
Deion Green,17451,ED,UCF,5,0,0,323,70.3,0,8,56,100.0,17.9,10,0,8.9,1,63,63,9,0,73.7,0,6,30,100.0,26.7,8,13.3,1,35,35,7
Lonnie Gosha,17455,DI,TROY,12,0,0,318,52.9,1,1,263,99.3,0.8,2,2,1.5,3,277,275,5,0,51.2,1,0,85,100.0,0.0,0,2.9,2,90,90,3
TJ Fuller,17456,S,TROY,3,0,0,318,68.3,0,1,3,9.5,0.0,0,0,16.7,0,42,4,1,0,56.5,0,0,1,15.4,0.0,0,0.0,0,13,2,0
Montres Kitchens,17458,S,TROY,12,0,0,318,68.9,0,1,3,1.0,0.0,0,1,16.7,0,305,3,1,0,70.8,0,1,2,1.9,0.0,0,25.0,0,107,2,1
Jake Fely,17463,LB,S DIEGO ST,3,0,0,284,59.3,0,0,7,29.6,0.0,0,1,0.0,0,27,8,0,0,61.3,0,0,5,35.7,0.0,0,0.0,0,14,5,0
Kenny Galea'i,17464,DI,S DIEGO ST,4,0,0,284,53.0,0,0,12,100.0,0.0,0,0,0.0,0,12,12,0,0,53.8,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Tevin Crews,17480,ED,UAB,12,0,0,321,61.0,2,6,89,55.1,7.9,7,2,6.7,2,167,92,10,0,61.2,0,2,35,77.1,8.6,3,8.6,2,48,37,4
Chris Rabb,17482,DI,UAB,10,0,0,321,77.9,5,9,99,100.0,18.2,18,0,9.1,2,104,104,16,0,86.2,2,6,25,100.0,40.0,10,24.0,2,26,26,10
Kodi Whitfield,17489,S,STANFORD,7,0,0,300,56.1,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,58.5,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Suli Faletuipapai,17494,DI,FRESNO ST,3,0,0,169,57.3,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Collins Mauldin,17503,ED,CLEMSON,1,0,0,140,59.8,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Daniel Peterson,17519,LB,IDAHO,6,0,0,185,63.5,0,0,5,18.5,0.0,0,0,20.0,1,27,5,1,0,68.3,0,0,2,28.6,0.0,0,50.0,1,7,2,1
Marius Burgsmueller,17522,DI,IDAHO,1,0,0,185,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Rod Adams,17529,S,TROY,9,0,0,318,54.7,0,0,2,5.0,0.0,0,0,0.0,0,40,2,0,0,56.9,0,0,1,5.6,0.0,0,0.0,0,18,1,0
Jon Sanchez,17534,DI,S DIEGO ST,13,1,0,284,61.4,6,22,294,99.7,7.5,22,3,5.8,3,313,312,31,0,64.0,6,12,130,99.3,11.5,15,9.2,3,142,141,21
Charles Burks,17557,ED,USC,5,0,0,326,70.4,0,5,28,75.0,21.4,6,0,12.5,1,40,30,6,0,74.6,0,4,16,89.5,31.3,5,18.8,1,19,17,5
Sam Shober,17565,ED,STANFORD,4,0,0,300,63.3,0,1,6,46.2,16.7,1,0,8.3,0,13,6,1,0,65.5,0,1,4,66.7,25.0,1,12.5,0,6,4,1
Connor Healy,17570,LB,AIR FORCE,13,0,0,101,66.4,9,6,137,28.0,8.8,12,0,7.7,3,504,141,18,0,64.5,3,3,59,36.8,10.2,6,8.5,2,163,60,8
Elijah Daniel,17594,ED,AUBURN,13,0,0,115,66.4,4,27,225,100.0,8.9,20,2,7.3,1,245,245,32,0,70.3,3,12,91,100.0,12.1,11,9.3,1,103,103,16
Zack Bullock,17606,ED,USF,4,0,1,327,53.7,0,0,11,61.1,0.0,0,1,0.0,0,18,11,0,0,54.2,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Denzel Devall,17645,ED,ALABAMA,7,0,0,103,60.8,2,8,104,89.8,8.7,9,0,4.8,0,118,106,10,0,63.2,1,5,49,100.0,14.3,7,6.1,0,50,50,6
Thomas Bronson,17647,DI,APP STATE,4,0,0,108,56.9,1,1,31,100.0,0.0,0,0,6.5,1,33,33,3,0,56.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Grady Ollison,17650,DI,ARKANSAS,1,0,0,111,69.9,0,1,9,100.0,22.2,2,0,16.7,1,9,9,2,0,72.0,0,1,6,100.0,33.3,2,25.0,1,6,6,2
Alex Hansen,17651,DI,AIR FORCE,13,3,0,101,69.8,8,27,351,99.5,11.1,39,2,6.4,5,364,362,40,0,72.3,5,14,122,100.0,17.2,21,8.6,1,127,127,20
Gavin McHenry,17652,CB,AIR FORCE,13,0,0,101,60.6,1,1,5,2.4,0.0,0,4,20.0,0,250,6,2,0,57.2,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Darnell Smith,17661,DI,BALL ST,12,0,0,117,59.1,3,9,337,99.7,4.2,14,0,2.1,1,347,346,13,0,59.9,2,4,121,100.0,5.8,7,3.3,1,124,124,7
Keenan Noel,17664,DI,BALL ST,11,4,0,117,57.9,0,4,208,99.5,1.4,3,1,1.4,1,218,217,5,4,59.6,0,1,62,100.0,0.0,0,0.8,0,63,63,1
Ben Ingle,17665,LB,BALL ST,10,1,0,117,60.6,2,4,39,13.6,5.1,2,0,7.7,0,295,40,6,1,59.1,0,2,17,16.7,5.9,1,5.9,0,102,17,2
Justin Garrett,17674,LB,AUBURN,12,0,0,115,80.4,2,3,29,25.9,17.2,5,0,12.1,1,116,30,6,0,83.7,0,2,8,24.3,37.5,3,25.0,1,37,9,3
Joey Augello,17686,DI,USC,1,0,0,326,69.2,1,0,11,100.0,9.1,1,0,13.6,1,11,11,2,0,66.4,1,0,4,100.0,25.0,1,12.5,0,4,4,1
Anthony Swain,17693,LB,AUBURN,11,0,0,115,62.3,0,2,15,27.1,6.7,1,0,13.3,1,70,19,3,0,55.9,0,1,9,37.9,11.1,1,5.6,0,29,11,1
Stephen Burns,17722,DI,APP STATE,12,1,0,108,65.1,2,8,138,100.0,6.5,9,0,3.6,0,148,148,10,0,62.9,1,5,64,100.0,7.8,5,4.7,0,65,65,6
Osvaldo Sombo,17723,ED,APP STATE,12,0,1,108,67.5,8,11,109,59.4,8.3,9,3,8.7,0,192,114,19,0,63.2,4,6,45,74.2,8.9,4,11.1,0,62,46,10
Michael Ayers,17728,ED,BALL ST,12,0,1,117,62.2,4,16,290,89.8,6.6,19,3,4.5,3,332,298,23,0,66.2,3,8,105,93.0,10.5,11,7.1,2,115,107,13
Charleston Girley,17739,CB,ARK STATE,3,0,0,113,65.6,0,0,6,10.5,0.0,0,0,16.7,1,57,6,1,0,,0,0,0,0.0,,0,,0,13,0,0
Rocky Hayes,17740,CB,ARK STATE,11,2,0,113,86.8,2,2,13,7.1,0.0,0,1,23.1,1,184,13,5,0,89.6,2,1,3,5.5,0.0,0,83.3,1,55,3,4
Demetrius Hill,17743,DI,USF,11,0,0,327,60.0,3,4,164,100.0,4.3,7,0,4.0,3,169,169,10,0,55.1,1,2,65,100.0,6.2,4,2.3,0,68,68,3
Cody Temple,17753,DI,USC,11,0,0,326,61.7,1,3,88,100.0,4.5,4,0,4.5,2,96,96,6,0,62.1,1,1,28,100.0,7.1,2,7.1,1,29,29,3
Demarcus Hodge,17783,DI,ARKANSAS,12,0,0,111,57.9,0,4,79,100.0,3.8,3,0,2.5,0,82,82,4,0,59.2,0,2,26,100.0,7.7,2,3.8,0,28,28,2
Dexter Walker,17791,S,AIR FORCE,12,1,0,101,60.7,3,13,106,23.3,5.7,6,0,9.4,2,473,110,18,0,52.7,0,4,26,17.8,3.8,1,11.5,1,157,28,5
Kristov George,17792,ED,AIR FORCE,2,1,0,101,71.0,1,0,5,71.4,20.0,1,0,10.0,0,7,5,1,0,57.4,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Stephen Machanic,17798,DI,APP STATE,3,1,0,108,57.8,0,0,19,100.0,0.0,0,0,0.0,0,19,19,0,1,59.4,0,0,10,100.0,0.0,0,0.0,0,10,10,0
D.J. Ward,17799,LB,APP STATE,8,0,0,108,56.7,0,0,20,27.6,0.0,0,1,5.0,1,87,24,1,0,57.6,0,0,10,34.3,0.0,0,10.0,1,35,12,1
Kevin Walton,17800,CB,APP STATE,6,0,0,108,51.8,0,0,10,19.2,0.0,0,0,0.0,0,52,10,0,0,59.2,0,0,1,9.1,0.0,0,0.0,0,11,1,0
Julian Jackson,17806,DI,BALL ST,7,0,0,117,53.4,0,1,55,100.0,0.0,0,0,0.9,0,57,57,1,0,52.6,0,1,20,100.0,0.0,0,2.5,0,21,21,1
Avery Bailey,17808,LB,BALL ST,6,0,0,117,55.9,0,0,6,12.1,0.0,0,0,0.0,0,58,7,0,0,57.8,0,0,3,18.8,0.0,0,0.0,0,16,3,0
Charles Alexander,17810,DI,ARK STATE,4,0,0,113,56.4,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,56.7,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Carderious Dean,17822,ED,ARK STATE,12,1,0,113,59.7,0,7,135,93.9,3.0,4,0,3.3,1,148,139,8,0,61.9,0,5,43,100.0,7.0,3,5.8,0,44,44,5
Chris Stone,17826,ED,ARK STATE,13,2,0,113,69.6,7,25,346,98.4,7.5,26,2,6.6,7,369,363,39,1,71.0,3,11,113,98.4,13.3,15,9.7,4,122,120,18
James Hamilton,17828,DI,USF,10,0,1,327,56.1,0,2,76,100.0,3.9,3,1,1.3,0,76,76,2,0,52.9,0,0,19,100.0,0.0,0,0.0,0,19,19,0
Tashon Whitehurst,17829,ED,USF,12,1,0,327,64.8,3,12,122,66.0,7.4,9,1,8.6,3,194,128,18,0,55.2,1,2,39,89.8,7.7,3,3.8,0,49,44,3
Jamie Byrd,17830,S,USF,12,0,0,327,56.2,0,0,2,0.5,0.0,0,0,0.0,0,390,2,0,0,59.1,0,0,1,0.9,0.0,0,0.0,0,114,1,0
Trevor Kelly,17857,DI,CAL,12,0,0,130,57.3,0,4,157,97.7,2.5,4,0,1.3,0,172,168,4,0,61.0,0,3,53,98.3,5.7,3,2.8,0,58,57,3
Cormac Craigie,17859,S,CAL,2,0,0,130,56.9,0,0,1,3.1,0.0,0,0,0.0,0,32,1,0,0,56.9,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Osazuwamen Igbinosun,17868,DI,BALL ST,8,0,0,117,60.5,1,5,84,96.6,8.3,7,0,6.0,2,88,85,8,0,64.6,0,3,34,100.0,14.7,5,10.3,2,34,34,5
Trevor Clemons-Valdez,17869,DI,BAYLOR,6,0,0,118,58.2,1,0,16,100.0,0.0,0,0,3.1,0,19,19,1,0,55.1,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Kris Frost,17874,LB,AUBURN,13,1,0,115,70.9,9,11,82,23.3,8.5,7,3,15.9,3,377,88,23,0,70.1,5,5,35,29.4,14.3,5,20.0,2,136,40,12
Grant Campbell,17877,LB,BAYLOR,6,0,0,118,66.1,1,1,11,22.0,0.0,0,0,18.2,1,50,11,3,0,68.4,0,1,3,15.8,0.0,0,50.0,1,19,3,2
Shawn Oakman,17881,ED,BAYLOR,13,2,0,118,81.8,7,28,431,98.5,11.8,51,3,6.4,10,477,470,45,0,82.9,1,15,156,99.4,18.6,29,9.6,7,171,170,23
Travis Pitzonka,17902,LB,BUFFALO,4,0,0,126,56.6,0,0,4,22.2,0.0,0,0,0.0,0,18,4,0,0,,0,0,0,,,0,,0,0,0,0
Clay Dawson,17903,ED,E MICHIGAN,2,0,0,160,55.2,0,1,8,100.0,0.0,0,0,6.3,0,9,9,1,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Jalen Jefferson,17932,LB,CAL,12,0,0,130,68.4,2,6,52,14.8,9.6,5,1,11.5,2,385,57,10,0,71.2,1,3,26,24.1,15.4,4,15.4,2,116,28,6
Sione Sina,17933,ED,CAL,1,0,0,130,56.6,0,0,10,90.9,0.0,0,0,0.0,0,11,10,0,0,57.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Robinson Eugene,17935,ED,FAU,12,0,0,165,69.4,2,21,257,90.5,9.7,25,0,5.6,3,296,268,26,0,76.3,0,16,96,99.1,19.8,19,10.4,2,106,105,18
Nick Hill,17941,LB,DUKE,1,0,0,154,59.8,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Patrick Jean,17948,LB,FIU,1,0,0,166,58.2,0,0,2,25.0,0.0,0,0,0.0,0,8,2,0,0,59.6,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Domonique Lennon,17956,S,E CAROLINA,12,0,0,156,55.6,1,0,2,0.5,0.0,0,3,25.0,0,432,2,1,0,,0,0,0,0.0,,0,,0,172,0,0
Okezie Alozie,17963,S,BUFFALO,11,0,0,126,92.7,0,0,16,7.1,18.8,3,1,25.0,4,239,17,4,0,96.0,0,0,5,9.4,40.0,2,60.0,3,53,5,3
Derrick Mitchell Jr.,17969,DI,FLORIDA ST,12,0,0,167,57.0,4,9,224,100.0,5.8,13,1,2.9,0,230,230,13,0,57.9,0,4,74,100.0,10.8,8,2.7,0,75,75,4
Omar McFarlane,17971,DI,E MICHIGAN,1,0,0,160,58.0,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Puka Lopa,17999,ED,CAL,11,0,0,130,57.2,0,4,125,100.0,3.2,4,0,2.4,1,133,133,5,0,56.5,0,2,37,100.0,5.4,2,2.7,0,40,40,2
Todd Barr,18000,ED,CAL,12,0,0,130,54.3,4,9,313,100.0,1.9,6,2,2.4,1,329,329,14,0,49.7,0,2,83,100.0,1.2,1,1.2,0,91,91,2
Mikingson Marsaille,18004,G,FAU,1,0,0,165,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Deion Williams,18007,LB,DUKE,4,0,0,154,53.7,0,0,5,13.9,0.0,0,0,0.0,0,36,5,0,0,55.1,0,0,3,16.7,0.0,0,0.0,0,18,3,0
Britton Grier,18008,ED,DUKE,9,0,0,154,54.1,1,3,104,94.6,2.9,3,1,1.9,0,112,106,4,0,55.8,1,1,42,100.0,4.8,2,2.4,0,43,43,2
Jamal Palmer,18011,ED,BAYLOR,5,0,0,118,63.9,0,11,125,98.5,10.4,13,1,6.0,2,134,132,13,0,72.2,0,8,44,100.0,20.5,9,13.6,2,46,46,10
Wonderful Monds II,18012,ED,FIU,3,0,1,166,57.1,0,0,4,100.0,0.0,0,1,0.0,0,4,4,0,0,57.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Darrian Dyson,18014,DI,FIU,12,2,2,166,60.8,0,5,139,100.0,3.6,5,5,1.8,0,155,155,5,0,62.5,0,3,54,100.0,7.4,4,2.8,0,64,64,3
Malachi Moore,18022,ED,BOSTON COL,13,0,0,121,56.1,1,4,141,100.0,3.5,5,0,4.6,4,146,146,9,0,57.6,0,2,62,100.0,6.5,4,8.1,4,64,64,6
Johnathon White,18030,DI,E CAROLINA,12,0,0,156,50.3,3,5,304,100.0,3.3,10,0,2.0,2,321,321,10,0,54.1,2,2,130,100.0,6.2,8,3.1,2,142,142,6
Kyril Threats,18039,ED,BUFFALO,11,1,0,126,64.6,1,2,57,53.0,8.8,5,1,9.6,4,117,62,7,0,61.7,1,0,26,93.1,7.7,2,9.6,2,29,27,3
Gary White Jr.,18044,CB,E MICHIGAN,7,0,0,160,52.8,0,0,7,8.2,0.0,0,0,0.0,0,85,7,0,0,53.9,0,0,4,16.7,0.0,0,0.0,0,24,4,0
David Davis,18055,DI,CAL,6,0,0,130,54.7,0,0,39,97.6,0.0,0,0,0.0,0,41,40,0,0,54.6,0,0,15,93.8,0.0,0,0.0,0,16,15,0
Jonathan Johnson,18072,ED,CAL,7,0,0,130,63.1,3,11,86,100.0,11.6,10,0,9.3,1,91,91,15,0,59.2,1,6,33,100.0,15.2,5,13.6,1,35,35,8
